id,outlet_name,restaurant_name
5c53e4f351447d030831e7be,The London Shakes,The London Shakes
5c53e4f351447d030831e82e,The Merci Cafe & Restro,The Merci Cafe & Restro
5c53e4f351447d030831e882,The Moji's Cafe,The Moji's Cafe
5c53e4f351447d030831e8f0,The Nerdy Beans,The Nerdy Beans
5c53e4f351447d030831e9e9,The Rockyard,The Rockyard
5c53e4f351447d030831ea2a,The Roll 'A' Wrap,The Roll 'A' Wrap
5c53e4f351447d030831ea75,The Rolling Stove,The Rolling Stove
5c53e4f451447d030831eab3,The Roof,The Roof
5c53e4f451447d030831eb60,The Secret Recipe,The Secret Recipe
5c53e4f451447d030831ec0c,The Spice Route,The Spice Route
5c53e4f451447d030831ecb5,The Top Roast,The Top Roast
5c53e4f451447d030831ed51,The Umed Hotel,The Umed Hotel
5c53e4f451447d030831edbc,The View- The Fern Residency,The View- The Fern Residency
5c53e4f451447d030831ee06,The Woodstock,The Woodstock
5c53e4f451447d030831ee07,Tiffin Boys,Tiffin Boys
5c53e4f451447d030831ee24,Top 12 Food Point,Top 12 Food Point
5c53e4f451447d030831ee25,Toran,Toran
5c53e4f451447d030831ee45,Usman Chicken Corner,Usman Chicken Corner
5c53e4f451447d030831ee4c,Vaishnav Fast Food,Vaishnav Fast Food
5c53e4f451447d030831ee89,Vella Nation,Vella Nation
5c53e4f451447d030831ef28,Vyanjan - Hotel Raj,Vyanjan - Hotel Raj
5c53e4f451447d030831ef72,Wah Ji Wah,Wah Ji Wah
5c53e4f451447d030831eff3,Where Is The Food?,Where Is The Food?
5c53e4f451447d030831f06d,World Cuisine Cafe - Barnella,World Cuisine Cafe - Barnella
5c53e4f451447d030831f172,Xcite - Mango Hotels,Xcite - Mango Hotels
5c53e4f451447d030831f225,2 Brother,2 Brother
5c53e4f451447d030831f2e8,24 Carat Restaurant,24 Carat Restaurant
5c53e4f551447d030831f314,24x7 Coffee,24x7 Coffee
5c53e4f551447d030831f339,3VR Pizza Inn,3VR Pizza Inn
5c53e4f551447d030831f402,50 ml Bar,50 ml Bar
5c53e4f551447d030831f467,7 to Eleven pm,7 to Eleven pm
5c53e4f551447d030831f4cb,Aahar,Aahar
5c53e4f551447d030831f52b,Aarna Fast Food and Restaurant,Aarna Fast Food and Restaurant
5c53e4f551447d030831f5d6,Accubo,Accubo
5c53e4f551447d030831f6a6,Agra Sweet House,Agra Sweet House
5c53e4f551447d030831f720,Agra Vala Sweets,Agra Vala Sweets
5c53e4f551447d030831f7f3,Airbus,Airbus
5c53e4f551447d030831f805,Ajmeri Darbar,Ajmeri Darbar
5c53e4f551447d030831f83a,Ajmeri Darbar,Ajmeri Darbar
5c53e4f551447d030831f859,Ajmeri Darbar,Ajmeri Darbar
5c53e4f551447d030831f882,AL- Baik.Com,AL- Baik.Com
5c53e4f551447d030831f8b0,Aladdin's,Aladdin's
5c53e4f551447d030831f93b,Alive The Eatery,Alive The Eatery
5c53e4f551447d030831f992,Amantran Fast Food,Amantran Fast Food
5c53e4f551447d030831f9c8,Ambi Baba Dosa,Ambi Baba Dosa
5c53e4f551447d030831f9e6,Amit Special Masala Dosa,Amit Special Masala Dosa
5c53e4f551447d030831fac4,Anaicha's Food Joint,Anaicha's Food Joint
5c53e4f551447d030831faf8,Anand Restaurant,Anand Restaurant
5c53e4f651447d030831fbc1,Anantam Restrau,Anantam Restrau
5c53e4f651447d030831fbcf,Anil Meat Wala,Anil Meat Wala
5c53e4f651447d030831fc15,Anmol Restaurant & Fast Food Centre,Anmol Restaurant & Fast Food Centre
5c53e4f651447d030831fc54,ANNAPURNA BHOJNALAYA,ANNAPURNA BHOJNALAYA
5c53e4f651447d030831fc88,Apna Bhojnalaya,Apna Bhojnalaya
5c53e4f651447d030831fca4,Arabecue Fried Chicken,Arabecue Fried Chicken
5c53e4f651447d030831fcba,Arabecue Fried Chicken,Arabecue Fried Chicken
5c53e4f651447d030831fce0,Arabecue Pizza,Arabecue Pizza
5c53e4f651447d030831fcfe,Arabecue Pizza,Arabecue Pizza
5c53e4f651447d030831fd16,Arabian Broost Chicken,Arabian Broost Chicken
5c53e4f651447d030831fd67,Arinoma Julia,Arinoma Julia
5c53e4f651447d030831fde3,Arora's The Restaurant,Arora's The Restaurant
5c53e4f651447d030831fdfa,Ashu Fast Food,Ashu Fast Food
5c53e4f651447d030831fef0,Atmosphere Grill Cafe Sheesha,Atmosphere Grill Cafe Sheesha
5c53e4f651447d030831ff10,Avon Biryani,Avon Biryani
5c53e4f651447d030831ff35,Baba Biryani,Baba Biryani
5c53e4f651447d030831ff63,Baba Biryani,Baba Biryani
5c53e4f651447d030831ff69,Baba Fast Food,Baba Fast Food
5c53e4f651447d030831ff6e,Baba Jalebi,Baba Jalebi
5c53e4f651447d030831ffa8,Bake Off!,Bake Off!
5c53e4f651447d030831fff2,Bakista,Bakista
5c53e4f651447d0308320017,Bakista,Bakista
5c53e4f651447d030832003b,Barra House,Barra House
5c53e4f651447d030832014e,Barracks,Barracks
5c53e4f751447d030832017f,Baskin Robbins,Baskin Robbins
5c53e4f751447d03083201b1,Bathinda Tandoori Chai & Cafe,Bathinda Tandoori Chai & Cafe
5c53e4f751447d0308320233,Bazooka,Bazooka
5c53e4f751447d030832026d,Belgiyum Waffles & More,Belgiyum Waffles & More
5c53e4f751447d030832028f,Best Western Bliss,Best Western Bliss
5c53e4f751447d0308320294,BFC Food Center,BFC Food Center
5c53e4f751447d0308320326,Bhatia Rasoi,Bhatia Rasoi
5c53e4f751447d030832032a,Bhikharam Sweet House,Bhikharam Sweet House
5c53e4f751447d030832032e,Big Crisp,Big Crisp
5c53e4f751447d030832032f,Biryani House Company,Biryani House Company
5c53e4f751447d0308320334,Biryani Hub,Biryani Hub
5c53e4f751447d0308320339,Biryani Hub,Biryani Hub
5c53e4f751447d030832042d,Bistro,Bistro
5c53e4f751447d03083204c2,Blue Moon Restaurant,Blue Moon Restaurant
5c53e4f751447d0308320530,Bombay Fast Food,Bombay Fast Food
5c53e4f751447d03083205bd,Breads et al,Breads et al
5c53e4f751447d0308320635,Brewbakes Cafe,Brewbakes Cafe
5c53e4f751447d0308320653,Bua Ji Ki Rasoi,Bua Ji Ki Rasoi
5c53e4f751447d03083206c1,Budhsen Sweet House,Budhsen Sweet House
5c53e4f751447d03083206f1,Busy Beans,Busy Beans
5c53e4f751447d030832073b,Cafe 007,Cafe 007
5c53e4f751447d0308320768,Cafe N10,Cafe N10
5c53e4f751447d03083207f4,Cafe Nu,Cafe Nu
5c53e4f751447d0308320808,Cakewalk,Cakewalk
5c53e4f751447d030832084c,California Pizza Cafe,California Pizza Cafe
5c53e4f851447d03083208ad,Cawnpore 1857 - The Landmark Hotel,Cawnpore 1857 - The Landmark Hotel
5c53e4f851447d030832093e,Cawnpore Central,Cawnpore Central
5c53e4f851447d030832097b,Celebrations,Celebrations
5c53e4f851447d0308320983,Chacha Biryani,Chacha Biryani
5c53e4f851447d03083209b3,Chachi Vaishno Dhaba,Chachi Vaishno Dhaba
5c53e4f851447d03083209f2,Chai Walazz,Chai Walazz
5c53e4f851447d0308320a2d,Chaiology-By Chai Walazz,Chaiology-By Chai Walazz
5c53e4f851447d0308320a4d,Chak De Fast Food,Chak De Fast Food
5c53e4f851447d0308320a73,Chatora Junction,Chatora Junction
5c53e4f851447d0308320a92,Chaurasiya Pan Shop,Chaurasiya Pan Shop
5c53e4f851447d0308320a99,Chauuan Pandit Paties,Chauuan Pandit Paties
5c53e4f851447d0308320b06,Chawla's 2 online.com,Chawla's 2 online.com
5c53e4f851447d0308320b21,Checkmate Restaurant,Checkmate Restaurant
5c53e4f851447d0308320b4a,Cheers Milkshakes,Cheers Milkshakes
5c53e4f851447d0308320b78,Cheers The Godly Drink,Cheers The Godly Drink
5c53e4f851447d0308320baf,Chef On Wheels,Chef On Wheels
5c53e4f851447d0308320bfa,Chef Rasoi Se,Chef Rasoi Se
5c53e4f851447d0308320c37,Chef Xpress,Chef Xpress
5c53e4f851447d0308320c5e,Chef's,Chef's
5c53e4f851447d0308320c82,Chennai Dosa,Chennai Dosa
5c53e4f851447d0308320cc8,Chennai Express,Chennai Express
5c53e4f851447d0308320cc9,Chhappan Bhog,Chhappan Bhog
5c53e4f851447d0308320cfb,Chicago Pizza,Chicago Pizza
5c53e4f851447d0308320d0a,Chicken Adda,Chicken Adda
5c53e4f851447d0308320d1f,Chicken Mall,Chicken Mall
5c53e4f851447d0308320d20,Chicken Point,Chicken Point
5c53e4f851447d0308320d88,Chill 91,Chill 91
5c53e4f851447d0308320dbc,Chillz Ice Cream,Chillz Ice Cream
5c53e4f851447d0308320e14,China Town,China Town
5c53e4f851447d0308320e3a,Chination,Chination
5c53e4f851447d0308320ea4,Chinese Cafe,Chinese Cafe
5c53e4f851447d0308320ef6,Chinese Hub,Chinese Hub
5c53e4f951447d0308320f27,Ching Chong Chicken Corner,Ching Chong Chicken Corner
5c53e4f951447d0308320f49,Chingari Family Restaurant,Chingari Family Restaurant
5c53e4f951447d0308320f5c,Chocotree Chocolate,Chocotree Chocolate
5c53e4f951447d0308320fcb,Choolaah : Your Everyday Food,Choolaah : Your Everyday Food
5c53e4f951447d0308320fe8,Chopra's Food Junction,Chopra's Food Junction
5c53e4f951447d0308320fe9,Cool Minutes,Cool Minutes
5c53e4f951447d0308321024,Creambell Restaurant,Creambell Restaurant
5c53e4f951447d0308321040,Crispy Singh,Crispy Singh
5c53e4f951447d03083210c3,Crispy The Food Hub,Crispy The Food Hub
5c53e4f951447d0308321177,Crown Burgers,Crown Burgers
5c53e4f951447d030832119e,Curbside Cafe By Tripund,Curbside Cafe By Tripund
5c53e4f951447d030832119f,D-Cafe,D-Cafe
5c53e4f951447d0308321205,Daddy's Kitchen,Daddy's Kitchen
5c53e4f951447d03083212a9,Dawat,Dawat
5c53e4f951447d0308321308,Dayaram Bhojnalaya,Dayaram Bhojnalaya
5c53e4f951447d0308321388,Delhi Darbar,Delhi Darbar
5c53e4f951447d03083213eb,Delhi Food Factory,Delhi Food Factory
5c53e4f951447d0308321406,Delicious Kebab Paratha,Delicious Kebab Paratha
5c53e4f951447d030832142d,Desi Adda,Desi Adda
5c53e4f951447d0308321494,Dhuaan,Dhuaan
5c53e4f951447d03083214f0,Dipsy Doze Cafe,Dipsy Doze Cafe
5c53e4f951447d03083214f5,Dn'D Dine N Drive,Dn'D Dine N Drive
5c53e4f951447d0308321542,Dominic Pizza,Dominic Pizza
5c53e4f951447d0308321592,Domino's Pizza,Domino's Pizza
5c53e4f951447d03083215e2,Domino's Pizza,Domino's Pizza
5c53e4f951447d0308321632,Domino's Pizza,Domino's Pizza
5c53e4f951447d0308321682,Domino's Pizza,Domino's Pizza
5c53e4fa51447d030832170c,Dot in Takeaway,Dot in Takeaway
5c53e4fa51447d0308321754,Durga Sweets & Restaurant,Durga Sweets & Restaurant
5c53e4fa51447d03083217de,Eat&Meet,Eat&Meet
5c53e4fa51447d0308321864,Eclair,Eclair
5c53e4fa51447d030832186b,Elit Restro Lounge,Elit Restro Lounge
5c53e4fa51447d0308321885,EMchat Red,EMchat Red
5c53e4fa51447d03083218bc,Excellent China Town,Excellent China Town
5c53e4fa51447d0308321904,F&C Fast Food,F&C Fast Food
5c53e4fa51447d030832190a,Facebook Mutton Point,Facebook Mutton Point
5c53e4fa51447d03083219b9,Facebook Point,Facebook Point
5c53e4fa51447d03083219c6,Fantoosh Biryani,Fantoosh Biryani
5c53e4fa51447d0308321a52,Feast India Company,Feast India Company
5c53e4fa51447d0308321a74,Fish Chicken & Mutton Point,Fish Chicken & Mutton Point
5c53e4fa51447d0308321a84,Food Bytes,Food Bytes
5c53e4fa51447d0308321a8c,Food Express,Food Express
5c53e4fa51447d0308321ab6,Food Ka Mood,Food Ka Mood
5c53e4fa51447d0308321ab7,Food Mohalla,Food Mohalla
5c53e4fa51447d0308321af4,Food SIngh,Food SIngh
5c53e4fa51447d0308321b9f,Food Web,Food Web
5c53e4fa51447d0308321ba0,Foodantram,Foodantram
5c53e4fa51447d0308321bb5,Foodie Goodie,Foodie Goodie
5c53e4fa51447d0308321c3c,Foodnut Restaurant,Foodnut Restaurant
5c53e4fa51447d0308321c99,Foodoo Pizza,Foodoo Pizza
5c53e4fa51447d0308321d24,Forever,Forever
5c53e4fa51447d0308321db3,Four Season,Four Season
5c53e4fb51447d0308321e41,Four Season,Four Season
5c53e4fb51447d0308321ec5,Freezing Hub,Freezing Hub
5c53e4fb51447d0308321fa1,Friends Cafe & Lounge,Friends Cafe & Lounge
5c53e4fb51447d0308322052,Frozen Junction,Frozen Junction
5c53e4fb51447d03083220a0,Fugees Fast Food,Fugees Fast Food
5c53e4fb51447d03083220f2,Fugees,Fugees
5c53e4fb51447d0308322145,Funny Town Fast Food,Funny Town Fast Food
5c53e4fb51447d03083221ac,G T Marg Dhaba,G T Marg Dhaba
5c53e4fb51447d03083221d4,Gallery of Pizza,Gallery of Pizza
5c53e4fb51447d030832223d,Ganesh Family Restaurant,Ganesh Family Restaurant
5c53e4fb51447d03083222c9,Giani Ice Cream,Giani Ice Cream
5c53e4fb51447d0308322323,Giani's,Giani's
5c53e4fb51447d0308322363,Go69 Pizza,Go69 Pizza
5c53e4fb51447d030832238b,Goldee Exclusive,Goldee Exclusive
5c53e4fb51447d03083223af,Golden Coner,Golden Coner
5c53e4fb51447d03083223c8,Goli Vada Pav,Goli Vada Pav
5c53e4fb51447d0308322414,Google Fast Food,Google Fast Food
5c53e4fb51447d0308322466,Gravity 360 Degreeze,Gravity 360 Degreeze
5c53e4fb51447d0308322529,Grill Inn,Grill Inn
5c53e4fb51447d0308322592,Grill Inn,Grill Inn
5c53e4fb51447d03083225c7,GuruNanak Fast Food,GuruNanak Fast Food
5c53e4fb51447d030832260b,Gyan Vaishnav Restaurant,Gyan Vaishnav Restaurant
5c53e4fb51447d0308322622,Hanuman Chaat,Hanuman Chaat
5c53e4fc51447d0308322654,Happy Treats,Happy Treats
5c53e4fc51447d030832265b,Hargun Bakery,Hargun Bakery
5c53e4fc51447d030832265c,Hashtag Cawnpore,Hashtag Cawnpore
5c53e4fc51447d03083226a5,Haveli Restaurant,Haveli Restaurant
5c53e4fc51447d03083226fb,Havmor Ice cream,Havmor Ice cream
5c53e4fc51447d03083226ff,Hi-Street Food,Hi-Street Food
5c53e4fc51447d03083227e4,Hide Out Lounge,Hide Out Lounge
5c53e4fc51447d0308322905,High Spirits,High Spirits
5c53e4fc51447d0308322923,Hot Chicken Store,Hot Chicken Store
5c53e4fc51447d030832299b,Hot Lips,Hot Lips
5c53e4fc51447d03083229c4,Hot Momos Fast Food,Hot Momos Fast Food
5c53e4fc51447d0308322a17,Hot Pizza Ace,Hot Pizza Ace
5c53e4fc51447d0308322a64,Hot Pizza Yum,Hot Pizza Yum
5c53e4fc51447d0308322a8b,Hot Pizza Yum,Hot Pizza Yum
5c53e4fc51447d0308322ac6,Hot Stones Pizza,Hot Stones Pizza
5c53e4fc51447d0308322ba7,Hotel Malik Residency,Hotel Malik Residency
5c53e4fc51447d0308322bcd,House of Candy,House of Candy
5c53e4fc51447d0308322c13,Hydrabadi's,Hydrabadi's
5c53e4fc51447d0308322c86,I.T. Chicken Darbar,I.T. Chicken Darbar
5c53e4fc51447d0308322cee,Ice Cream Zone,Ice Cream Zone
5c53e4fc51447d0308322db7,Ice Cube,Ice Cube
5c53e4fd51447d0308322e33,Ice n Spice,Ice n Spice
5c53e4fd51447d0308322e63,Indian Tadka,Indian Tadka
5c53e4fd51447d0308322eb5,Jai Siyaram Hotel,Jai Siyaram Hotel
5c53e4fd51447d0308322f07,Jai Spicy Corner,Jai Spicy Corner
5c53e4fd51447d0308322f10,Janwadis,Janwadis
5c53e4fd51447d0308322fb3,Jee Sahab,Jee Sahab
5c53e4fd51447d030832303b,Jo Hukum,Jo Hukum
5c53e4fd51447d030832309e,Juicebox,Juicebox
5c53e4fd51447d030832314b,Jushn Restro,Jushn Restro
5c53e4fd51447d030832314c,Kababji,Kababji
5c53e4fd51447d0308323179,Kailash Food Court ( Entity of Kailash Misthan),Kailash Food Court ( Entity of Kailash Misthan)
5c53e4fd51447d03083231a8,Kailash Misthan Bhandar,Kailash Misthan Bhandar
5c53e4fd51447d03083231b9,Kakeum Non Veg,Kakeum Non Veg
5c53e4fd51447d03083231e5,Kalyan Bakery,Kalyan Bakery
5c53e4fd51447d0308323247,Kalyan-G Bakery,Kalyan-G Bakery
5c53e4fd51447d03083232b5,Kalyan-G Bakery,Kalyan-G Bakery
5c53e4fd51447d03083232d8,Kalyan-G-Bakery,Kalyan-G-Bakery
5c53e4fd51447d0308323327,Kalyan-G-Bakery,Kalyan-G-Bakery
5c53e4fd51447d0308323328,Kalyan-G-Bakery,Kalyan-G-Bakery
5c53e4fd51447d0308323369,Kalyan-G-Bakery,Kalyan-G-Bakery
5c53e4fd51447d030832336a,Kalyan-G-Bakery,Kalyan-G-Bakery
5c53e4fd51447d0308323411,Kanha Continental,Kanha Continental
5c53e4fd51447d0308323447,Kanpur Street,Kanpur Street
5c53e4fd51447d03083234a0,Kathi Junction,Kathi Junction
5c53e4fd51447d03083234dc,Kerela Cafe,Kerela Cafe
5c53e4fe51447d03083234f5,Kesarwani Fast Food and South Indian,Kesarwani Fast Food and South Indian
5c53e4fe51447d0308323520,Kesarwani Fast Food,Kesarwani Fast Food
5c53e4fe51447d0308323537,Keventers,Keventers
5c53e4fe51447d0308323576,KFC,KFC
5c53e4fe51447d030832358f,KGN AAB-O-DAANA,KGN AAB-O-DAANA
5c53e4fe51447d03083235b9,Khajoor Gallery,Khajoor Gallery
5c53e4fe51447d03083235ec,Khan Baba,Khan Baba
5c53e4fe51447d030832362d,Khana Pani,Khana Pani
5c53e4fe51447d030832368d,Kitchen By Shanti Kutir,Kitchen By Shanti Kutir
5c53e4fe51447d03083236a3,Kolkata Egg Rolls,Kolkata Egg Rolls
5c53e4fe51447d03083236a4,Kolkata Non-Veg Point,Kolkata Non-Veg Point
5c53e4fe51447d0308323790,Kool Ice Cream Parlour & Fast Food,Kool Ice Cream Parlour & Fast Food
5c53e4fe51447d03083237be,Krishna Bhojnalaya,Krishna Bhojnalaya
5c53e4fe51447d030832383c,Krishna Palace,Krishna Palace
5c53e4fe51447d030832384f,Krishna Pastry,Krishna Pastry
5c53e4fe51447d0308323882,Kudos,Kudos
5c53e4fe51447d0308323909,Kukkad at Nukkad,Kukkad at Nukkad
5c53e4fe51447d030832393e,Kumar Bhelpuri & Fast Food Corner,Kumar Bhelpuri & Fast Food Corner
5c53e4fe51447d0308323989,Kwality Corner,Kwality Corner
5c53e4fe51447d03083239c1,Kwality Walls,Kwality Walls
5c53e4fe51447d03083239c2,Labbaik Chicken Darbar,Labbaik Chicken Darbar
5c53e4fe51447d03083239c9,Laddi Meat Wale,Laddi Meat Wale
5c53e4fe51447d03083239f9,Lala Dayaram Sweets,Lala Dayaram Sweets
5c53e4fe51447d0308323a36,Lala Foods,Lala Foods
5c53e4fe51447d0308323a7c,Latika's Thalia,Latika's Thalia
5c53e4fe51447d0308323ab7,Latika’s Thalia,Latika’s Thalia
5c53e4fe51447d0308323ab8,Laxmi Fast Food,Laxmi Fast Food
5c53e4fe51447d0308323b1a,Laxmi Madrasi Dosa,Laxmi Madrasi Dosa
5c53e4fe51447d0308323b36,Lazeezo,Lazeezo
5c53e4fe51447d0308323b95,Laziz Pizza,Laziz Pizza
5c53e4ff51447d0308323bea,Lazzat Restaurent,Lazzat Restaurent
5c53e4ff51447d0308323c69,Le Cirque,Le Cirque
5c53e4ff51447d0308323cd7,LIghts Camera Action,LIghts Camera Action
5c53e4ff51447d0308323d7f,Liquid,Liquid
5c53e4ff51447d0308323db1,Lollipop Veg Restaurant,Lollipop Veg Restaurant
5c53e4ff51447d0308323dc8,Loot -Le Ching  Chinese,Loot -Le Ching  Chinese
5c53e4ff51447d0308323e29,Lucky Bhojnalay,Lucky Bhojnalay
5c53e4ff51447d0308323e8c,Lunch Box,Lunch Box
5c53e4ff51447d0308323ed5,Maa Bakes and Shakes,Maa Bakes and Shakes
5c53e4ff51447d0308323ed8,Maa Ridhi Mashoor Oill Free Indori Poha,Maa Ridhi Mashoor Oill Free Indori Poha
5c53e4ff51447d0308323f03,Mad About China,Mad About China
5c53e4ff51447d0308323f4b,Madhuban Dhaba,Madhuban Dhaba
5c53e4ff51447d030832400d,Madhuban Masti Restaurant,Madhuban Masti Restaurant
5c53e4ff51447d030832401e,Madras Cafe,Madras Cafe
5c53e4ff51447d0308324069,Madras Mail,Madras Mail
5c53e4ff51447d03083240ef,Maharaj Restaurant,Maharaj Restaurant
5c53e4ff51447d030832412f,Maharaja's Pride,Maharaja's Pride
5c53e4ff51447d0308324172,Mama Hotel,Mama Hotel
5c53e4ff51447d03083241c5,Mama Mio Ice Cream,Mama Mio Ice Cream
5c53e4ff51447d0308324220,Mango I Foods,Mango I Foods
5c53e4ff51447d030832425f,Manoj Fast Food,Manoj Fast Food
5c53e4ff51447d03083242c4,Manvi 5C's,Manvi 5C's
5c53e50051447d03083242e1,Masand Fast Food,Masand Fast Food
5c53e50051447d030832430e,Mast Banarasi Paan,Mast Banarasi Paan
5c53e50051447d030832431d,Mayank Bakery,Mayank Bakery
5c53e50051447d030832434f,Mediterra - Hotel Royal Cliff,Mediterra - Hotel Royal Cliff
5c53e50051447d0308324380,Meena's Food House,Meena's Food House
5c53e50051447d03083243dc,Meezzaah,Meezzaah
5c53e50051447d030832443d,Meezzaah,Meezzaah
5c53e50051447d030832449d,Meezzaah,Meezzaah
5c53e50051447d0308324526,Mercury Restaurant,Mercury Restaurant
5c53e50051447d0308324593,Mi Casa,Mi Casa
5c53e50051447d03083245f5,Midnight Express,Midnight Express
5c53e50051447d03083245f7,Mikki Chicken & Fish Corner,Mikki Chicken & Fish Corner
5c53e50051447d0308324623,Minute Foods,Minute Foods
5c53e50051447d03083246c0,Mocha,Mocha
5c53e50051447d03083246f0,Model Coffee Corner,Model Coffee Corner
5c53e50051447d0308324769,Mohan Sweets & Restaurant,Mohan Sweets & Restaurant
5c53e50051447d0308324771,Momos Factory & Bakers,Momos Factory & Bakers
5c53e50051447d030832477d,Monu Egg Corner,Monu Egg Corner
5c53e50051447d030832484a,Mr.Baker's,Mr.Baker's
5c53e50051447d030832484b,Muradabadi Chicken Biryani & Hyderabadi Chicken Biryani,Muradabadi Chicken Biryani & Hyderabadi Chicken Biryani
5c53e50051447d03083248a6,Murga Shurga Family Restaurant,Murga Shurga Family Restaurant
5c53e50051447d03083248b1,Murli Batashe Wale,Murli Batashe Wale
5c53e50051447d03083248cc,Muskaan Fast Food,Muskaan Fast Food
5c53e50051447d03083248d3,Mutton King,Mutton King
5c53e50051447d030832493c,My Food,My Food
5c53e50051447d03083249fe,Naatures Scuup,Naatures Scuup
5c53e50151447d0308324a56,Navab's,Navab's
5c53e50151447d0308324b6d,Nawabz,Nawabz
5c53e50151447d0308324bcf,Neelam Restaurant,Neelam Restaurant
5c53e50151447d0308324bfc,Neelam Restaurant,Neelam Restaurant
5c53e50151447d0308324bfd,New Ajmeri Restaurant,New Ajmeri Restaurant
5c53e50151447d0308324c22,New Chicken Mall,New Chicken Mall
5c53e50151447d0308324c8e,New Evergreen Food Plaza,New Evergreen Food Plaza
5c53e50151447d0308324d09,New Good Luck,New Good Luck
5c53e50151447d0308324d38,New Pizza Delighto,New Pizza Delighto
5c53e50151447d0308324d45,New Pizza Point,New Pizza Point
5c53e50151447d0308324d78,New Pizza Yum,New Pizza Yum
5c53e50151447d0308324da2,New Pizza Yum,New Pizza Yum
5c53e50151447d0308324da3,New Rahul Sweets & Restaurant,New Rahul Sweets & Restaurant
5c53e50151447d0308324dec,New Tiwari Sweets,New Tiwari Sweets
5c53e50151447d0308324e07,New ZZZ Pizza,New ZZZ Pizza
5c53e50151447d0308324f18,NH 91,NH 91
5c53e50151447d0308324f40,Nigam Dosawale,Nigam Dosawale
5c53e50151447d0308324f54,Nirala Chicken Darbar,Nirala Chicken Darbar
5c53e50151447d0308324fa7,Noodle Oodle,Noodle Oodle
5c53e50151447d0308325031,Offline Cafe,Offline Cafe
5c53e50151447d03083250b6,Offline Replay,Offline Replay
5c53e50151447d0308325102,Offline- On The Go,Offline- On The Go
5c53e50151447d030832513b,Paavan Bakery,Paavan Bakery
5c53e50151447d030832518a,Pamela Restaurant,Pamela Restaurant
5c53e50151447d03083251a4,Pandit Bakery,Pandit Bakery
5c53e50151447d03083251b0,Panditji Khanewale,Panditji Khanewale
5c53e50251447d03083251b6,Paras Kulfi Falooda,Paras Kulfi Falooda
5c53e50251447d03083251e7,Party Point,Party Point
5c53e50251447d0308325210,Pet Pooja,Pet Pooja
5c53e50251447d030832524e,Petoo,Petoo
5c53e50251447d03083252ac,Pind Canada,Pind Canada
5c53e50251447d03083252e8,Pizza Hubb,Pizza Hubb
5c53e50251447d030832530d,Pizza Inn,Pizza Inn
5c53e50251447d0308325357,Pizza Yum,Pizza Yum
5c53e50251447d03083253a7,Pizza Yum,Pizza Yum
5c53e50251447d03083253d1,Pizza Yum,Pizza Yum
5c53e50251447d03083253f4,Pizzawala,Pizzawala
5c53e50251447d030832542a,Plaza Ice Cream,Plaza Ice Cream
5c53e50251447d030832543b,Prachi Dosa,Prachi Dosa
5c53e50251447d03083254a9,Premio Gelato,Premio Gelato
5c53e50251447d0308325522,President Hotel,President Hotel
5c53e50251447d0308325523,Prince Pan Shop,Prince Pan Shop
5c53e50251447d030832556a,Puchii's,Puchii's
5c53e50251447d030832556b,Punjabi Darbar,Punjabi Darbar
5c53e50251447d0308325592,Punjabi Non-Veg Corner,Punjabi Non-Veg Corner
5c53e50251447d03083255e3,Punjabi Yaandi Punjabi Rasoi,Punjabi Yaandi Punjabi Rasoi
5c53e50251447d0308325617,Purple Wok Co.,Purple Wok Co.
5c53e50251447d03083256ad,Pushpanjali Restaurant And Fast Food Corner,Pushpanjali Restaurant And Fast Food Corner
5c53e50251447d03083256e3,R S Bhojnalay,R S Bhojnalay
5c53e50251447d03083256f8,R.K. Mumbaiya Vada Pav.,R.K. Mumbaiya Vada Pav.
5c53e50251447d030832577e,Radhika Restaurant,Radhika Restaurant
5c53e50251447d03083257df,Rahi Darbar,Rahi Darbar
5c53e50251447d0308325879,Rahul Restaurant,Rahul Restaurant
5c53e50251447d030832587a,Rain Foresto Cafe,Rain Foresto Cafe
5c53e50251447d0308325891,Rakesh Chicken Biryani,Rakesh Chicken Biryani
5c53e50251447d0308325898,Rakesh Chicken Biryani,Rakesh Chicken Biryani
5c53e50351447d0308325901,Ram Corner,Ram Corner
5c53e50351447d030832599a,Rathi Dhokla and Namkeen,Rathi Dhokla and Namkeen
5c53e50351447d03083259c2,Real Bombay Bhelpuri,Real Bombay Bhelpuri
5c53e50351447d0308325a88,Red Chilli Restaurant,Red Chilli Restaurant
5c53e50351447d0308325af7,Rigour Fast Food,Rigour Fast Food
5c53e50351447d0308325b0d,Romi Veg,Romi Veg
5c53e50351447d0308325c3b,Royal Dine - Hotel Royal Cliff,Royal Dine - Hotel Royal Cliff
5c53e50351447d0308325c53,RTS Enterprises,RTS Enterprises
5c53e50351447d0308325c8a,S.D.Chat & Fast Food Corner,S.D.Chat & Fast Food Corner
5c53e50351447d0308325c8b,Saanjha,Saanjha
5c53e50351447d0308325cfd,Saffron Grill,Saffron Grill
5c53e50351447d0308325d4d,Samocha: Stories Around Chai,Samocha: Stories Around Chai
5c53e50351447d0308325d6e,Samosa 0512 (Pappu Samosa Wala),Samosa 0512 (Pappu Samosa Wala)
5c53e50351447d0308325d8e,Samosa 0512,Samosa 0512
5c53e50351447d0308325d9f,Sanjeet Mandal Ka Momo,Sanjeet Mandal Ka Momo
5c53e50351447d0308325dbd,Satnam Kulfi,Satnam Kulfi
